Country,Location,Ebola measure,Case definition,Ebola data source,Epi week,Indicator type,Data package ID,Data as of,Outbreak identifier,Cases,Time
Sierra Leone,KAILAHUN,Number of cases,Probable,Patient database,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,,2014-W20
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Situation report,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,0,2015-W43
Sierra Leone,TONKOLILI,Number of cases,Confirmed,Situation report,08 to 14 June 2015 (2015-W24),New,Data package 2015-12-16,,,0,2015-W24
Sierra Leone,KONO,Number of cases,Confirmed,Patient database,06 to 12 July 2015 (2015-W28),New,Data package 2015-12-16,,,0,2015-W28
Sierra Leone,MOYAMBA,Number of cases,Confirmed,Patient database,22 to 28 September 2014 (2014-W39),New,Data package 2015-12-16,,,15,2014-W39
Sierra Leone,WESTERN AREA RURAL,Number of cases,Confirmed,Situation report,05 to 11 January 2015 (2015-W02),New,Data package 2015-12-16,,,31,2015-W02
Sierra Leone,BO,Number of cases,Probable,Situation report,31 August to 06 September 2015 (2015-W36),New,Data package 2015-12-16,,,0,2015-W36
Sierra Leone,PUJEHUN,Number of cases,Confirmed,Situation report,27 October to 02 November 2014 (2014-W44),New,Data package 2015-12-16,,,2,2014-W44
Sierra Leone,KENEMA,Number of cases,Probable,Situation report,24 to 30 November 2014 (2014-W48),New,Data package 2015-12-16,,,0,2014-W48
Sierra Leone,KONO,Number of cases,Confirmed,Patient database,13 to 19 January 2014 (2014-W03),New,Data package 2015-12-16,,,,2014-W03
Sierra Leone,PORT LOKO,Number of cases,Confirmed,Situation report,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,,2014-W14
Sierra Leone,PUJEHUN,Number of cases,Probable,Situation report,13 to 19 October 2014 (2014-W42),New,Data package 2015-12-16,,,0,2014-W42
Sierra Leone,KONO,Number of cases,Probable,Situation report,02 to 08 March 2015 (2015-W10),New,Data package 2015-12-16,,,0,2015-W10
Sierra Leone,BO,Number of cases,Probable,Patient database,30 June to 06 July 2014 (2014-W27),New,Data package 2015-12-16,,,0,2014-W27
Sierra Leone,MOYAMBA,Number of cases,Probable,Patient database,21 to 27 September 2015 (2015-W39),New,Data package 2015-12-16,,,,2015-W39
Sierra Leone,WESTERN AREA URBAN,Number of cases,Confirmed,Situation report,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,76,2014-W40
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Patient database,09 to 15 March 2015 (2015-W11),New,Data package 2015-12-16,,,1,2015-W11
Sierra Leone,BO,Number of cases,Confirmed,Patient database,14 to 20 July 2014 (2014-W29),New,Data package 2015-12-16,,,4,2014-W29
Sierra Leone,,Number of cases,Probable,Situation report,08 to 14 September 2014 (2014-W37),New,Data package 2015-12-16,,,,2014-W37
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Patient database,17 to 23 August 2015 (2015-W34),New,Data package 2015-12-16,,,0,2015-W34
Sierra Leone,BONTHE,Number of cases,Probable,Patient database,06 to 12 October 2014 (2014-W41),New,Data package 2015-12-16,,,0,2014-W41
Sierra Leone,KAILAHUN,Number of cases,Confirmed,Situation report,23 to 29 March 2015 (2015-W13),New,Data package 2015-12-16,,,0,2015-W13
Sierra Leone,BONTHE,Number of cases,Confirmed,Patient database,16 to 22 June 2014 (2014-W25),New,Data package 2015-12-16,,,0,2014-W25
Sierra Leone,TONKOLILI,Number of cases,Probable,Patient database,16 to 22 February 2015 (2015-W08),New,Data package 2015-12-16,,,0,2015-W08
Sierra Leone,KONO,Number of cases,Probable,Patient database,22 to 28 June 2015 (2015-W26),New,Data package 2015-12-16,,,0,2015-W26
Sierra Leone,BO,Number of cases,Probable,Situation report,10 to 16 March 2014 (2014-W11),New,Data package 2015-12-16,,,,2014-W11
Sierra Leone,BOMBALI,Number of cases,Probable,Situation report,14 to 20 July 2014 (2014-W29),New,Data package 2015-12-16,,,,2014-W29
Sierra Leone,TONKOLILI,Number of cases,Probable,Situation report,25 to 31 May 2015 (2015-W22),New,Data package 2015-12-16,,,0,2015-W22
Sierra Leone,BOMBALI,Number of cases,Probable,Patient database,07 to 13 April 2014 (2014-W15),New,Data package 2015-12-16,,,,2014-W15
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Situation report,28 April to 04 May 2014 (2014-W18),New,Data package 2015-12-16,,,,2014-W18
Sierra Leone,PORT LOKO,Number of cases,Confirmed,Situation report,21 to 27 September 2015 (2015-W39),New,Data package 2015-12-16,,,0,2015-W39
Sierra Leone,KAILAHUN,Number of cases,Probable,Patient database,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,,2015-W45
Sierra Leone,KOINADUGU,Number of cases,Probable,Patient database,04 to 10 August 2014 (2014-W32),New,Data package 2015-12-16,,,0,2014-W32
Sierra Leone,TONKOLILI,Number of cases,Probable,Patient database,13 to 19 October 2014 (2014-W42),New,Data package 2015-12-16,,,11,2014-W42
Sierra Leone,WESTERN AREA URBAN,Number of cases,Probable,Patient database,11 to 17 May 2015 (2015-W20),New,Data package 2015-12-16,,,15,2015-W20
Sierra Leone,,Number of cases,Probable,Situation report,05 to 11 May 2014 (2014-W19),New,Data package 2015-12-16,,,,2014-W19
Sierra Leone,BOMBALI,Number of cases,Probable,Patient database,28 September to 04 October 2015 (2015-W40),New,Data package 2015-12-16,,,,2015-W40
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Patient database,24 February to 02 March 2014 (2014-W09),New,Data package 2015-12-16,,,,2014-W09
Sierra Leone,KAMBIA,Number of cases,Probable,Situation report,20 to 26 October 2014 (2014-W43),New,Data package 2015-12-16,,,0,2014-W43
Sierra Leone,PORT LOKO,Number of cases,Probable,Patient database,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,33,2014-W46
Sierra Leone,KENEMA,Number of cases,Probable,Patient database,14 to 20 April 2014 (2014-W16),New,Data package 2015-12-16,,,,2014-W16
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Situation report,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,,2014-W23
Sierra Leone,KONO,Number of cases,Probable,Patient database,26 October to 01 November 2015 (2015-W44),New,Data package 2015-12-16,,,,2015-W44
Sierra Leone,,Number of cases,Suspected,,,In past 21 days,Data package 2015-12-16,07-Nov-15,EVD West Africa 2014,,
Sierra Leone,KENEMA,Number of cases,Probable,Situation report,30 March to 05 April 2015 (2015-W14),New,Data package 2015-12-16,,,0,2015-W14
Sierra Leone,BOMBALI,Number of cases,Confirmed,Patient database,21 to 27 April 2014 (2014-W17),New,Data package 2015-12-16,,,,2014-W17
Sierra Leone,KENEMA,Number of cases,Confirmed,Patient database,01 to 07 September 2014 (2014-W36),New,Data package 2015-12-16,,,29,2014-W36
Sierra Leone,BOMBALI,Number of cases,Probable,Situation report,17 to 23 November 2014 (2014-W47),New,Data package 2015-12-16,,,0,2014-W47
Sierra Leone,KAILAHUN,Number of cases,Probable,Patient database,23 February to 01 March 2015 (2015-W09),New,Data package 2015-12-16,,,0,2015-W09
Sierra Leone,BO,Number of cases,Confirmed,Situation report,24 to 30 March 2014 (2014-W13),New,Data package 2015-12-16,,,,2014-W13
Sierra Leone,KENEMA,Number of cases,Probable,Patient database,05 to 11 October 2015 (2015-W41),New,Data package 2015-12-16,,,,2015-W41
Sierra Leone,BONTHE,Number of cases,Confirmed,Patient database,20 to 26 October 2014 (2014-W43),New,Data package 2015-12-16,,,0,2014-W43
Sierra Leone,WESTERN AREA URBAN,Number of cases,Confirmed,Situation report,02 to 08 February 2015 (2015-W06),New,Data package 2015-12-16,,,19,2015-W06
Sierra Leone,,Number of cases,Probable,Situation report,18 to 24 May 2015 (2015-W21),New,Data package 2015-12-16,,,0,2015-W21
Sierra Leone,,Number of cases,Confirmed,Situation report,22 to 28 September 2014 (2014-W39),New,Data package 2015-12-16,,,350,2014-W39
Sierra Leone,BO,Number of cases,Probable,Patient database,27 October to 09 November 2014 (2014-W45),New,Data package 2015-12-16,,,8,2014-W45
Sierra Leone,TONKOLILI,Number of cases,Confirmed,Patient database,02 to 08 March 2015 (2015-W10),New,Data package 2015-12-16,,,0,2015-W10
Sierra Leone,,Number of cases,Probable,Patient database,23 to 29 November 2015 (2015-W48),New,Data package 2015-12-16,,,,2015-W48
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Patient database,13 to 19 April 2015 (2015-W16),New,Data package 2015-12-16,,,0,2015-W16
Sierra Leone,BONTHE,Number of cases,Probable,Patient database,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,0,2014-W23
Sierra Leone,BOMBALI,Number of cases,Probable,Patient database,15 to 21 December 2014 (2014-W51),New,Data package 2015-12-16,,,0,2014-W51
Sierra Leone,BO,Number of cases,Probable,Patient database,25 to 31 May 2015 (2015-W22),New,Data package 2015-12-16,,,0,2015-W22
Sierra Leone,BOMBALI,Number of cases,Confirmed,Patient database,08 to 14 June 2015 (2015-W24),New,Data package 2015-12-16,,,0,2015-W24
Sierra Leone,MOYAMBA,Number of cases,Probable,Situation report,07 to 13 July 2014 (2014-W28),New,Data package 2015-12-16,,,,2014-W28
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Situation report,15 to 21 June 2015 (2015-W25),New,Data package 2015-12-16,,,0,2015-W25
Sierra Leone,TONKOLILI,Number of cases,Probable,Situation report,28 September to 04 October 2015 (2015-W40),New,Data package 2015-12-16,,,0,2015-W40
Sierra Leone,KAMBIA,Number of cases,Probable,Situation report,06 to 12 January 2014 (2014-W02),New,Data package 2015-12-16,,,,2014-W02
Sierra Leone,BONTHE,Number of cases,Probable,Situation report,16 to 22 June 2014 (2014-W25),New,Data package 2015-12-16,,,,2014-W25
Sierra Leone,,Number of cases,Confirmed,Patient database,07 to 13 December 2015 (2015-W50),New,Data package 2015-12-16,,,,2015-W50
Sierra Leone,MOYAMBA,Number of cases,Confirmed,Patient database,26 January to 01 February 2015 (2015-W05),New,Data package 2015-12-16,,,2,2015-W05
Sierra Leone,,Number of cases,Confirmed,Patient database,10 to 16 February 2014 (2014-W07),New,Data package 2015-12-16,,,,2014-W07
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Patient database,27 October to 09 November 2014 (2014-W45),New,Data package 2015-12-16,,,35,2014-W45
Sierra Leone,KONO,Number of cases,Confirmed,Situation report,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,12,2014-W46
Sierra Leone,KAILAHUN,Number of cases,Confirmed,Patient database,26 May to 01 June 2014 (2014-W22),New,Data package 2015-12-16,,,17,2014-W22
Sierra Leone,KENEMA,Number of cases,Confirmed,Patient database,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,,2015-W43
Sierra Leone,WESTERN AREA URBAN,Number of cases,Probable,Situation report,19 to 25 January 2015 (2015-W04),New,Data package 2015-12-16,,,0,2015-W04
Sierra Leone,KAMBIA,Number of cases,Confirmed,Situation report,30 June to 06 July 2014 (2014-W27),New,Data package 2015-12-16,,,,2014-W27
Sierra Leone,BO,Number of cases,Probable,Situation report,17 to 23 November 2014 (2014-W47),New,Data package 2015-12-16,,,0,2014-W47
Sierra Leone,PORT LOKO,Number of cases,Confirmed,Patient database,24 to 30 November 2014 (2014-W48),New,Data package 2015-12-16,,,88,2014-W48
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Situation report,27 April to 03 May 2015 (2015-W18),New,Data package 2015-12-16,,,0,2015-W18
Sierra Leone,PUJEHUN,Number of cases,Confirmed,Patient database,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,0,2015-W19
Sierra Leone,BO,Number of cases,Confirmed,Situation report,11 to 17 May 2015 (2015-W20),New,Data package 2015-12-16,,,0,2015-W20
Sierra Leone,WESTERN AREA URBAN,Number of cases,Confirmed,Situation report,26 May to 01 June 2014 (2014-W22),New,Data package 2015-12-16,,,,2014-W22
Sierra Leone,KONO,Number of cases,Probable,Situation report,06 to 12 July 2015 (2015-W28),New,Data package 2015-12-16,,,0,2015-W28
Sierra Leone,KENEMA,Number of cases,Confirmed,Situation report,04 to 10 August 2014 (2014-W32),New,Data package 2015-12-16,,,,2014-W32
Sierra Leone,WESTERN AREA RURAL,Number of cases,Confirmed,Patient database,31 August to 06 September 2015 (2015-W36),New,Data package 2015-12-16,,,,2015-W36
Sierra Leone,WESTERN AREA RURAL,Number of cases,Confirmed,Situation report,16 to 22 June 2014 (2014-W25),New,Data package 2015-12-16,,,,2014-W25
Sierra Leone,BOMBALI,Number of cases,Probable,Situation report,12 to 18 October 2015 (2015-W42),New,Data package 2015-12-16,,,0,2015-W42
Sierra Leone,TONKOLILI,Number of cases,Confirmed,Situation report,02 to 08 February 2015 (2015-W06),New,Data package 2015-12-16,,,0,2015-W06
Sierra Leone,KAILAHUN,Number of cases,Confirmed,Patient database,13 to 19 July 2015 (2015-W29),New,Data package 2015-12-16,,,0,2015-W29
Sierra Leone,PUJEHUN,Number of cases,Confirmed,Situation report,17 to 23 February 2014 (2014-W08),New,Data package 2015-12-16,,,,2014-W08
Sierra Leone,KAMBIA,Number of cases,Confirmed,Patient database,28 July to 03 August 2014 (2014-W31),New,Data package 2015-12-16,,,0,2014-W31
Sierra Leone,MOYAMBA,Number of cases,Confirmed,Situation report,16 to 22 March 2015 (2015-W12),New,Data package 2015-12-16,,,1,2015-W12
Sierra Leone,PORT LOKO,Number of cases,Confirmed,Situation report,18 to 24 May 2015 (2015-W21),New,Data package 2015-12-16,,,1,2015-W21
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Patient database,29 June to 05 July 2015 (2015-W27),New,Data package 2015-12-16,,,3,2015-W27
Sierra Leone,TONKOLILI,Number of cases,Probable,Patient database,09 to 15 June 2014 (2014-W24),New,Data package 2015-12-16,,,0,2014-W24
Sierra Leone,KOINADUGU,Number of cases,Probable,Patient database,20 to 26 October 2014 (2014-W43),New,Data package 2015-12-16,,,3,2014-W43
Sierra Leone,BO,Number of cases,Confirmed,Situation report,05 to 11 January 2015 (2015-W02),New,Data package 2015-12-16,,,4,2015-W02
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Patient database,13 to 19 April 2015 (2015-W16),New,Data package 2015-12-16,,,1,2015-W16
Sierra Leone,WESTERN AREA URBAN,Number of cases,Probable,Situation report,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,,2014-W20
Sierra Leone,WESTERN AREA URBAN,Number of cases,Confirmed,Situation report,16 to 22 November 2015 (2015-W47),New,Data package 2015-12-16,,,0,2015-W47
Sierra Leone,KONO,Number of cases,Confirmed,Situation report,26 January to 01 February 2015 (2015-W05),New,Data package 2015-12-16,,,5,2015-W05
Sierra Leone,PORT LOKO,Number of cases,Probable,Situation report,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,0,2015-W19
Sierra Leone,KAILAHUN,Number of cases,Confirmed,Situation report,17 to 23 November 2014 (2014-W47),New,Data package 2015-12-16,,,2,2014-W47
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Patient database,08 to 14 December 2014 (2014-W50),New,Data package 2015-12-16,,,13,2014-W50
Sierra Leone,KAMBIA,Number of cases,Probable,Patient database,27 April to 03 May 2015 (2015-W18),New,Data package 2015-12-16,,,0,2015-W18
Sierra Leone,TONKOLILI,Number of cases,Probable,Situation report,10 to 16 August 2015 (2015-W33),New,Data package 2015-12-16,,,0,2015-W33
Sierra Leone,,Number of cases,Probable,Situation report,30 December 2013 to 05 January 2014 (2014-W01),New,Data package 2015-12-16,,,,2014-W01
Sierra Leone,KOINADUGU,Number of cases,Probable,Situation report,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,,2014-W21
Sierra Leone,KAILAHUN,Number of cases,Probable,Situation report,27 October to 09 November 2014 (2014-W45),New,Data package 2015-12-16,,,0,2014-W45
Sierra Leone,BO,Number of cases,Confirmed,Situation report,27 July to 02 August 2015 (2015-W31),New,Data package 2015-12-16,,,0,2015-W31
Sierra Leone,PORT LOKO,Number of cases,Confirmed,Situation report,05 to 11 May 2014 (2014-W19),New,Data package 2015-12-16,,,,2014-W19
Sierra Leone,BO,Number of cases,Confirmed,Patient database,26 May to 01 June 2014 (2014-W22),New,Data package 2015-12-16,,,0,2014-W22
Sierra Leone,BOMBALI,Number of cases,Probable,Situation report,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,0,2014-W40
Sierra Leone,,Number of cases,Confirmed,Patient database,24 to 30 November 2014 (2014-W48),New,Data package 2015-12-16,,,578,2014-W48
Sierra Leone,,Number of cases,Probable,Patient database,16 to 22 March 2015 (2015-W12),New,Data package 2015-12-16,,,13,2015-W12
Sierra Leone,KOINADUGU,Number of cases,Confirmed,Situation report,31 August to 06 September 2015 (2015-W36),New,Data package 2015-12-16,,,0,2015-W36
Sierra Leone,WESTERN AREA RURAL,Number of cases,Probable,Situation report,18 to 24 August 2014 (2014-W34),New,Data package 2015-12-16,,,,2014-W34
Sierra Leone,BO,Number of cases,Probable,Situation report,22 to 28 December 2014 (2014-W52),New,Data package 2015-12-16,,,0,2014-W52
Sierra Leone,WESTERN AREA URBAN,Number of cases,Probable,Patient database,27 July to 02 August 2015 (2015-W31),New,Data package 2015-12-16,,,1,2015-W31
Sierra Leone,TONKOLILI,Number of cases,Probable,Patient database,30 November to 06 December 2015 (2015-W49),New,Data package 2015-12-16,,,,2015-W49
Sierra Leone,BO,Number of cases,Probable,Patient database,15 to 21 September 2014 (2014-W38),New,Data package 2015-12-16,,,0,2014-W38
Sierra Leone,WESTERN AREA URBAN,Number of cases,Probable,Situation report,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,0,2015-W45
Sierra Leone,KENEMA,Number of cases,Probable,Patient database,01 to 07 June 2015 (2015-W23),New,Data package 2015-12-16,,,0,2015-W23
Sierra Leone,KONO,Number of cases,Probable,Situation report,23 to 29 June 2014 (2014-W26),New,Data package 2015-12-16,,,,2014-W26
Sierra Leone,WESTERN AREA URBAN,Number of cases,Probable,Patient database,23 to 29 March 2015 (2015-W13),New,Data package 2015-12-16,,,12,2015-W13
Sierra Leone,KONO,Number of cases,Probable,Patient database,17 to 23 March 2014 (2014-W12),New,Data package 2015-12-16,,,,2014-W12
Sierra Leone,PUJEHUN,Number of cases,Confirmed,Patient database,21 to 27 April 2014 (2014-W17),New,Data package 2015-12-16,,,,2014-W17
Sierra Leone,MOYAMBA,Number of cases,Confirmed,Patient database,13 to 19 January 2014 (2014-W03),New,Data package 2015-12-16,,,,2014-W03
Sierra Leone,KENEMA,Number of cases,Confirmed,Patient database,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,1,2014-W23
Sierra Leone,PORT LOKO,Number of cases,Probable,Patient database,22 to 28 September 2014 (2014-W39),New,Data package 2015-12-16,,,5,2014-W39
Sierra Leone,BONTHE,Number of cases,Probable,Situation report,30 March to 05 April 2015 (2015-W14),New,Data package 2015-12-16,,,0,2015-W14
Sierra Leone,PUJEHUN,Number of cases,Probable,Patient database,20 to 26 April 2015 (2015-W17),New,Data package 2015-12-16,,,0,2015-W17
